SpID,TAXONOMIC_NAME,Family,Class,CURRENT_SPECIES_NAME,CURRENT_TAXONOMIC_NAME,MaxLength,Trophic Level,Trophic group,Water column,Diel Activity,Habitat
5602,Plotosus japonicus,Plotosidae,Actinopterygii,Plotosus japonicus,Plotosus japonicus,18.3,3.5,Benthic invertivore,Demersal,Night,rock
1373,Plotosus lineatus,Plotosidae,Actinopterygii,Plotosus lineatus,Plotosus lineatus,35,3.5,Benthic invertivore,Demersal,Night,coral
7220,Pogonaperca punctata,Serranidae,Actinopterygii,Pogonoperca punctata,Pogonoperca punctata,35,3.884353741,Benthic invertivore,Demersal,Day,Coral
7220,Pogonoperca punctata,Serranidae,Actinopterygii,Pogonoperca punctata,Pogonoperca punctata,35,3.884353741,Benthic invertivore,Demersal,Day,Coral
4556,Pollachius pollachius,Gadidae,Actinopterygii,Pollachius pollachius,Pollachius pollachius,130,4.2,Higher carnivore,Demersal,Night,rock
3682,Pollachius virens,Gadidae,Actinopterygii,Pollachius virens,Pollachius virens,130,4.4,Higher carnivore,Demersal,Night,rock
6668,Pollia undosa,Buccinidae,Gastropoda,Pollia undosa,Pollia undosa,4,,Browsing herbivore,benthic,,
7049,Polycera abei,Polyceridae,Gastropoda,Polycera abei,Polycera abei,,,Benthic invertivore,benthic,,
2656,Polycera capensis,Polyceridae,Gastropoda,Polycera capensis,Polycera capensis,7,,Benthic invertivore,benthic,,
4557,Polycera faeroensis,Polyceridae,Gastropoda,Polycera faeroensis,Polycera faeroensis,,,Benthic invertivore,benthic,,
2657,Polycera hedgpethi,Polyceridae,Gastropoda,Polycera hedgpethi,Polycera hedgpethi,4,,Benthic invertivore,benthic,,
#N/A,Polycladida spp.,#N/A,Turbellaria,"Polycladida sp. [large, mottled brown]",Polycladida spp.,,,Benthic invertivore,benthic,,
#N/A,Polycladida spp.,#N/A,Turbellaria,Polycladida sp. [hairy],Polycladida spp.,,,Benthic invertivore,benthic,,
6312,Polyplacophora spp.,(blank),Polyplacophora,Polyplacophora spp.,Polyplacophora spp.,,,Browsing herbivore,benthic,,
3443,Pomacanthid spp.,Pomacanthidae,Actinopterygii,Pomacanthid spp.,Pomacanthid spp.,,,Omnivore,Demersal,Day,coral
4558,Pomacanthus arcuatus,Pomacanthidae,Actinopterygii,Pomacanthus arcuatus,Pomacanthus arcuatus,60,2.9,Benthic invertivore,Demersal,Day,coral
1758,Pomacanthus imperator,Pomacanthidae,Actinopterygii,Pomacanthus imperator,Pomacanthus imperator,40,2.7,Omnivore,Demersal,Day,coral
3729,Pomacanthus navarchus,Pomacanthidae,Actinopterygii,Pomacanthus navarchus,Pomacanthus navarchus,28,2.7,Benthic invertivore,Demersal,Day,coral
4559,Pomacanthus paru,Pomacanthidae,Actinopterygii,Pomacanthus paru,Pomacanthus paru,41.1,2.8,Benthic invertivore,Demersal,Day,coral
1759,Pomacanthus semicirculatus,Pomacanthidae,Actinopterygii,Pomacanthus semicirculatus,Pomacanthus semicirculatus,40,2.5,Omnivore,Demersal,Day,coral
3013,Pomacanthus sexstriatus,Pomacanthidae,Actinopterygii,Pomacanthus sexstriatus,Pomacanthus sexstriatus,46,2.6,Benthic invertivore,Demersal,Day,coral
3367,Pomacanthus spp.,Pomacanthidae,Actinopterygii,Pomacanthus spp.,Pomacanthus spp.,,,Benthic invertivore,Demersal,Day,coral
3911,Pomacanthus xanthometopon,Pomacanthidae,Actinopterygii,Pomacanthus xanthometopon,Pomacanthus xanthometopon,38,2.7,Benthic invertivore,Demersal,Day,coral
4560,Pomacanthus zonipectus,Pomacanthidae,Actinopterygii,Pomacanthus zonipectus,Pomacanthus zonipectus,46,3.1,Benthic invertivore,Demersal,Day,coral
1760,Pomacentrid spp.,Pomacentridae,Actinopterygii,Pomacentrid spp.,Pomacentrid spp.,,2.7,Omnivore,Demersal,Day,coral
#N/A,Pomacentrid spp.,#N/A,#N/A,Pomacentrid sp. [NWS GJE],Pomacentrid spp.,,,,benthic,,
3071,Pomacentrus adelus,Pomacentridae,Actinopterygii,Pomacentrus adelus,Pomacentrus adelus,8.5,2.7,Omnivore,Demersal,Day,coral
6218,Pomacentrus albimaculus,Pomacentridae,Actinopterygii,Pomacentrus albimaculus,Pomacentrus albimaculus,7,2,Browsing herbivore,Demersal,Day,coral
5302,Pomacentrus alexanderae,Pomacentridae,Actinopterygii,Pomacentrus alexanderae,Pomacentrus alexanderae,9,3.1,Omnivore,Demersal,Day,coral
3749,Pomacentrus alleni,Pomacentridae,Actinopterygii,Pomacentrus alleni,Pomacentrus alleni,6,2.7,Omnivore,Demersal,Day,coral
1937,Pomacentrus amboinensis,Pomacentridae,Actinopterygii,Pomacentrus amboinensis,Pomacentrus amboinensis,9,2.4,Omnivore,Demersal,Day,coral
6212,Pomacentrus aurifrons,Pomacentridae,Actinopterygii,Pomacentrus aurifrons,Pomacentrus aurifrons,6.2,3.4,Browsing herbivore,Demersal,Day,coral
1938,Pomacentrus auriventris,Pomacentridae,Actinopterygii,Pomacentrus auriventris,Pomacentrus auriventris,5.5,2.7,Omnivore,Demersal,Day,coral
1309,Pomacentrus australis,Pomacentridae,Actinopterygii,Pomacentrus australis,Pomacentrus australis,8,2.7,Omnivore,Demersal,Day,coral
5538,Pomacentrus baenschi,Pomacentridae,Actinopterygii,Pomacentrus baenschi,Pomacentrus baenschi,10,2.6,Browsing herbivore,Demersal,Day,coral
3072,Pomacentrus bankanensis,Pomacentridae,Actinopterygii,Pomacentrus bankanensis,Pomacentrus bankanensis,9,2,Omnivore,Demersal,Day,coral
2026,Pomacentrus brachialis,Pomacentridae,Actinopterygii,Pomacentrus brachialis,Pomacentrus brachialis,8,2.6,Omnivore,Demersal,Day,coral
3570,Pomacentrus burroughi,Pomacentridae,Actinopterygii,Pomacentrus burroughi,Pomacentrus burroughi,8.5,2,Algal farmer,Demersal,Day,coral
5387,Pomacentrus caeruleus,Pomacentridae,Actinopterygii,Pomacentrus caeruleus,Pomacentrus caeruleus,10,2.7,Omnivore,Demersal,Day,coral
4561,Pomacentrus callainus,Pomacentridae,Actinopterygii,Pomacentrus callainus,Pomacentrus callainus,9,2.7,Omnivore,Demersal,Day,coral
1270,Pomacentrus chrysurus,Pomacentridae,Actinopterygii,Pomacentrus chrysurus,Pomacentrus chrysurus,9,2.6,Omnivore,Demersal,Day,coral
164,Pomacentrus coelestis,Pomacentridae,Actinopterygii,Pomacentrus coelestis,Pomacentrus coelestis,9,3.2,Omnivore,Demersal,Day,coral
3571,Pomacentrus cuneatus,Pomacentridae,Actinopterygii,Pomacentrus cuneatus,Pomacentrus cuneatus,7.5,2.7,Omnivore,Demersal,Day,coral
4897,Pomacentrus fuscidorsalis,Pomacentridae,Actinopterygii,Pomacentrus fuscidorsalis,Pomacentrus fuscidorsalis,6,2.74490947,Omnivore,Demersal,Day,coral
3073,Pomacentrus grammorhynchus,Pomacentridae,Actinopterygii,Pomacentrus grammorhynchus,Pomacentrus grammorhynchus,9,2.7,Algal farmer,Demersal,Day,coral
3743,Pomacentrus imitator,Pomacentridae,Actinopterygii,Pomacentrus imitator,Pomacentrus imitator,11,2.6,Omnivore,Demersal,Day,coral
4562,Pomacentrus indicus,Pomacentridae,Actinopterygii,Pomacentrus indicus,Pomacentrus indicus,11,2.6,Omnivore,Demersal,Day,coral
3074,Pomacentrus lepidogenys,Pomacentridae,Actinopterygii,Pomacentrus lepidogenys,Pomacentrus lepidogenys,9,3.4,Omnivore,Demersal,Day,coral
7102,Pomacentrus limosus,Pomacentridae,Actinopterygii,Pomacentrus limosus,Pomacentrus limosus,4.6,2.8,Browsing herbivore,Demersal,,
6804,Pomacentrus littoralis,Pomacentridae,Actinopterygii,Pomacentrus littoralis,Pomacentrus littoralis,11,,Planktivore,benthic,,
5873,Pomacentrus microspilus,Pomacentridae,Actinopterygii,Pomacentrus microspilus,Pomacentrus microspilus,9,2.7,Omnivore,Demersal,Day,coral
1022,Pomacentrus milleri,Pomacentridae,Actinopterygii,Pomacentrus milleri,Pomacentrus milleri,7.5,2.8,Omnivore,Demersal,Day,coral
1761,Pomacentrus moluccensis,Pomacentridae,Actinopterygii,Pomacentrus moluccensis,Pomacentrus moluccensis,9,2.4,Omnivore,Demersal,Day,coral
3075,Pomacentrus nagasakiensis,Pomacentridae,Actinopterygii,Pomacentrus nagasakiensis,Pomacentrus nagasakiensis,10,2.3,Omnivore,Demersal,Day,coral
1939,Pomacentrus nigromanus,Pomacentridae,Actinopterygii,Pomacentrus nigromanus,Pomacentrus nigromanus,9,3.2,Browsing herbivore,Demersal,Day,coral
3076,Pomacentrus nigromarginatus,Pomacentridae,Actinopterygii,Pomacentrus nigromarginatus,Pomacentrus nigromarginatus,8,2.6,Omnivore,Demersal,Day,coral
6721,Pomacentrus opisthostigma,Pomacentridae,Actinopterygii,Pomacentrus opisthostigma,Pomacentrus opisthostigma,7,,Planktivore,benthic,,
3744,Pomacentrus pavo,Pomacentridae,Actinopterygii,Pomacentrus pavo,Pomacentrus pavo,8.5,3,Omnivore,Demersal,Day,coral
3745,Pomacentrus philippinus,Pomacentridae,Actinopterygii,Pomacentrus philippinus,Pomacentrus philippinus,10,2.7,Omnivore,Demersal,Day,coral
3077,Pomacentrus reidi,Pomacentridae,Actinopterygii,Pomacentrus reidi,Pomacentrus reidi,9,2.6,Omnivore,Demersal,Day,coral
6219,Pomacentrus simsiang,Pomacentridae,Actinopterygii,Pomacentrus simsiang,Pomacentrus simsiang,7,2.7,Browsing herbivore,Demersal,Day,coral
6749,Pomacentrus smithi,Pomacentridae,Actinopterygii,Pomacentrus smithi,Pomacentrus smithi,7,,Planktivore,benthic,,
4563,Pomacentrus spilotoceps,Pomacentridae,Actinopterygii,Pomacentrus spilotoceps,Pomacentrus spilotoceps,9,2.7,Omnivore,Demersal,Day,coral
3368,Pomacentrus spp.,Pomacentridae,Actinopterygii,Pomacentrus spp.,Pomacentrus spp.,,2.6,Omnivore,Demersal,Day,coral
#N/A,Pomacentrus spp.,Pomacentridae,Actinopterygii,Pomacentrus sp. [cuneatus],Pomacentrus spp.,9,,Omnivore,Demersal,Day,coral
#N/A,Pomacentrus spp.,Pomacentridae,Actinopterygii,Pomacentrus sp. [bankanensis],Pomacentrus spp.,9,,Omnivore,Demersal,Day,coral
#N/A,Pomacentrus spp.,Pomacentridae,Actinopterygii,Pomacentrus sp. [opisthostigma],Pomacentrus spp.,9,,Omnivore,Demersal,Day,coral
6376,Pomacentrus spp.,Pomacentridae,Actinopterygii,Pomacentrus ?australis,Pomacentrus spp.,,,Planktivore,benthic,,
6999,Pomacentrus spp.,Pomacentridae,Actinopterygii,Pomacentrus sp. [rhodonotus],Pomacentrus spp.,,,Planktivore,benthic,,
#N/A,Pomacentrus spp.,#N/A,#N/A,Pomacentrus sp. [grey],Pomacentrus spp.,,,,benthic,,
#N/A,Pomacentrus spp.,#N/A,#N/A,Pomacentrus sp. [dark scale marg],Pomacentrus spp.,,,,benthic,,
4564,Pomacentrus sulfureus,Pomacentridae,Actinopterygii,Pomacentrus sulfureus,Pomacentrus sulfureus,11,2.6,Omnivore,Demersal,Day,coral
4898,Pomacentrus trichourus,Pomacentridae,Actinopterygii,Pomacentrus trichourus,Pomacentrus trichourus,11,2.7,Omnivore,Demersal,Day,coral
5448,Pomacentrus trilineatus,Pomacentridae,Actinopterygii,Pomacentrus trilineatus,Pomacentrus trilineatus,10,2.6,Omnivore,Demersal,Day,coral
3746,Pomacentrus tripunctatus,Pomacentridae,Actinopterygii,Pomacentrus tripunctatus,Pomacentrus tripunctatus,7.5,2,Omnivore,Demersal,Day,coral
3078,Pomacentrus vaiuli,Pomacentridae,Actinopterygii,Pomacentrus vaiuli,Pomacentrus vaiuli,10,3.1,Omnivore,Demersal,Day,coral
3079,Pomacentrus wardi,Pomacentridae,Actinopterygii,Pomacentrus wardi,Pomacentrus wardi,8,2,Algal farmer,Demersal,Day,coral
3846,Pomachromis richardsoni,Pomacentridae,Actinopterygii,Pomachromis richardsoni,Pomachromis richardsoni,6,3,Planktivore,Demersal,Day,coral
4565,Pomadasys incisus,Haemulidae,Actinopterygii,Pomadasys incisus,Pomadasys incisus,50,3.8,Benthic invertivore,Demersal,Night,rock
972,Pomatomus saltatrix,Pomatomidae,Actinopterygii,Pomatomus saltatrix,Pomatomus saltatrix,130,4.5,Higher carnivore,pelagic non-site attached,Day,sand
4566,Pomatoschistus minutus,Gobiidae,Actinopterygii,Pomatoschistus minutus,Pomatoschistus minutus,11,3.2,Benthic invertivore,benthic,Day,sand
6081,Pomatoschistus pictus,Gobiidae,Actinopterygii,Pomatoschistus pictus,Pomatoschistus pictus,6,3.1,Planktivore,benthic,Day,sand
5234,Pomatoschistus spp.,Gobiidae,Actinopterygii,Pomatoschistus spp.,Pomatoschistus spp.,,3.3,planktivore,benthic,Day,sand
2026,Pomocentrus brachialis,Pomacentridae,Actinopterygii,Pomacentrus brachialis,Pomacentrus brachialis,8,2.6,Omnivore,Demersal,Day,coral
5008,Pontinus spp.,Scorpaenidae,Actinopterygii,Pontinus spp.,Pontinus spp.,,,Benthic invertivore,benthic,Day,coral
3656,Porania antarctica,Poraniidae,Asteroidea,Porania antarctica,Porania antarctica,,,Benthic invertivore,benthic,,
5405,Poraniopsis echinaster,Poraniidae,Asteroidea,Poraniopsis echinaster,Poraniopsis echinaster,,,Benthic invertivore,benthic,,
5502,Porcellana platycheles,Porcellanidae,Malacostraca,Porcellana platycheles,Porcellana platycheles,,,suspension feeders,benthic,,
3680,Porichthys notatus,Batrachoididae,Actinopterygii,Porichthys notatus,Porichthys notatus,38,4,Benthic invertivore,benthic,Day,rock
5430,Poroderma africanum,Scyliorhinidae,Chondrichthyes,Poroderma africanum,Poroderma africanum,101,3.6,Benthic invertivore,benthic,Night,rock
7045,Porophryne erythrodactylus,Antennariidae,Actinopterygii,Porophryne erythrodactylus,Porophryne erythrodactylus,,,Higher carnivore,benthic,,
1762,Portunid spp.,Portunidae,Malacostraca,Portunid spp.,Portunid spp.,,,Benthic invertivore,benthic,,
#N/A,Portunid spp.,#N/A,#N/A,Portunid sp. [Laleonestes nipponensis],Portunid spp.,,,,benthic,,
1345,Portunus pelagicus,Portunidae,Malacostraca,Portunus pelagicus,Portunus pelagicus,21,,Benthic invertivore,benthic,,
2787,Portunus sanguinolentus,Portunidae,Malacostraca,Portunus sanguinolentus,Portunus sanguinolentus,15,,Benthic invertivore,benthic,,
3369,Portunus spp.,Portunidae,Malacostraca,Portunus spp.,Portunus spp.,,,Benthic invertivore,benthic,,
1941,Premnas biaculeatus,Pomacentridae,Actinopterygii,Premnas biaculeatus,Premnas biaculeatus,17,2.8,Planktivore,Demersal,Day,coral
5435,Priacanthus arenatus,Priacanthidae,Actinopterygii,Priacanthus arenatus,Priacanthus arenatus,50,4,higher carnivore,benthic,Night,coral
3708,Priacanthus blochii,Priacanthidae,Actinopterygii,Priacanthus blochii,Priacanthus blochii,35,4,Higher carnivore,benthic,Night,coral
1763,Priacanthus hamrur,Priacanthidae,Actinopterygii,Priacanthus hamrur,Priacanthus hamrur,45,3.6,Benthic invertivore,benthic,Night,coral
3370,Priacanthus spp.,Priacanthidae,Actinopterygii,Priacanthus spp.,Priacanthus spp.,,,Benthic invertivore,benthic,Night,coral
#N/A,Primovula platysia,#N/A,#N/A,Primovula platysia,Primovula platysia,2,,,benthic,,
1764,Priolepis cincta,Gobiidae,Actinopterygii,Priolepis cincta,Priolepis cincta,7,,Benthic invertivore,benthic,Day,sand
3371,Priolepis spp.,Gobiidae,Actinopterygii,Priolepis spp.,Priolepis spp.,,,Browsing herbivore,benthic,,
2733,Prionocidaris australis,Cidaridae,Echinoidea,Prionocidaris australis,Prionocidaris australis,,,Scraping herbivore,benthic,,
1765,Prionocidaris callista,Cidaridae,Echinoidea,Prionocidaris callista,Prionocidaris callista,7,,Scraping herbivore,benthic,,
5692,Prionocidaris spp.,Cidaridae,Echinoidea,Prionocidaris spp.,Prionocidaris spp.,,,Scraping herbivore,benthic,,
4567,Prionurus laticlavius,Acanthuridae,Actinopterygii,Prionurus laticlavius,Prionurus laticlavius,60,2.7,Browsing herbivore,Demersal,Day,coral
1766,Prionurus maculatus,Acanthuridae,Actinopterygii,Prionurus maculatus,Prionurus maculatus,45,2,Browsing herbivore,Demersal,Day,coral
173,Prionurus microlepidotus,Acanthuridae,Actinopterygii,Prionurus microlepidotus,Prionurus microlepidotus,70,2.7,Browsing herbivore,Demersal,Day,rock
4568,Prionurus punctatus,Acanthuridae,Actinopterygii,Prionurus punctatus,Prionurus punctatus,60,2,Browsing herbivore,Demersal,Day,coral
6898,Pristiapogon exostigma,Apogonidae,Actinopterygii,Pristiapogon exostigma,Pristiapogon exostigma,12,3.7,Benthic invertivore,pelagic site attached,Night,Coral
5863,Pristiapogon fraenatus,Apogonidae,Actinopterygii,Pristiapogon fraenatus,Pristiapogon fraenatus,10,3.5,Benthic invertivore,pelagic site attached,Night,Coral
5874,Pristiapogon kallopterus,Apogonidae,Actinopterygii,Pristiapogon kallopterus,Pristiapogon kallopterus,12,3.533550772,Benthic invertivore,pelagic site attached,Night,coral
7145,Pristiapogon spp.,Apogonidae,Actinopterygii,Pristiapogon spp.,Pristiapogon spp.,,,Planktivore,benthic,,
6799,Pristicon trimaculatus,Apogonidae,Actinopterygii,Pristicon trimaculatus,Pristicon trimaculatus,14.2,3.5,Benthic invertivore,pelagic site attached,Night,Coral
6243,Pristilepis oligolepis,Holocentridae,Actinopterygii,Pristilepis oligolepis,Pristilepis oligolepis,30,,planktivore,benthic,,
4569,Prognathodes aculeatus,Chaetodontidae,Actinopterygii,Prognathodes aculeatus,Prognathodes aculeatus,10,3.2,Benthic invertivore,Demersal,Day,coral
4570,Prognathodes falcifer,Chaetodontidae,Actinopterygii,Prognathodes falcifer,Prognathodes falcifer,15,3.3,Benthic invertivore,Demersal,Day,coral
5330,Prolatilus jugularis,Pinguipedidae,Actinopterygii,Prolatilus jugularis,Prolatilus jugularis,40,3.7,Benthic invertivore,Demersal,Day,rock
6814,Prostheceraeus roseus,Euryleptidae,Rhabditophora,Prostheceraeus roseus,Prostheceraeus roseus,,,Benthic invertivore,benthic,,
4901,Protemblemaria bicirrus,Chaenopsidae,Actinopterygii,Protemblemaria bicirrus,Protemblemaria bicirrus,4.5,3.3,Planktivore,benthic,Day,coral
3477,Prothalotia lehmanni,Trochidae,Gastropoda,Prothalotia lehmanni,Prothalotia lehmanni,1.7,,Scraping herbivore,benthic,,
5724,Protoreaster lincki,Oreasteridae,Asteroidea,Protoreaster lincki,Protoreaster lincki,,,Benthic invertivore,benthic,,
7218,Protoreaster nodosus,Oreasteridae,Asteroidea,Protoreaster nodosus,Protoreaster nodosus,26,,Benthic invertivore,benthic,,
2725,Protoreaster nodulosus,Oreasteridae,Asteroidea,Protoreaster nodulosus,Protoreaster nodulosus,30,,Benthic invertivore,benthic,,
2014,Psammoperca waigiensis,Latidae,Actinopterygii,Psammoperca waigiensis,Psammoperca waigiensis,47,4,Benthic invertivore,Demersal,Day,rock
6591,Pseudamia gelatinosa,Apogonidae,Actinopterygii,Pseudamia gelatinosa,Pseudamia gelatinosa,11,,Planktivore,benthic,,
5264,Pseudanthias bicolor,Serranidae,Actinopterygii,Pseudanthias bicolor,Pseudanthias bicolor,13,3.4,Planktivore,pelagic site attached,Day,coral
3696,Pseudanthias dispar,Serranidae,Actinopterygii,Pseudanthias dispar,Pseudanthias dispar,9.5,3.3,Planktivore,pelagic site attached,Day,coral
3572,Pseudanthias evansi,Serranidae,Actinopterygii,Pseudanthias evansi,Pseudanthias evansi,12,3.4,Planktivore,pelagic site attached,Day,coral
#N/A,Pseudanthias fasciata,Serranidae,Actinopterygii,Pseudanthias fasciata,Pseudanthias fasciata,13,3.4,Planktivore,pelagic site attached,Day,coral
4301,Pseudanthias hiva,Serranidae,Actinopterygii,Pseudanthias hiva,Pseudanthias hiva,10,3.4,Planktivore,pelagic site attached,Day,coral
2034,Pseudanthias huchtii,Serranidae,Actinopterygii,Pseudanthias huchtii,Pseudanthias huchtii,12,3.4,Planktivore,pelagic site attached,Day,coral
2897,Pseudanthias hypselosoma,Serranidae,Actinopterygii,Pseudanthias hypselosoma,Pseudanthias hypselosoma,19,3.5,Planktivore,pelagic site attached,Day,coral
5351,Pseudanthias ignitus,Serranidae,Actinopterygii,Pseudanthias ignitus,Pseudanthias ignitus,9,3.1,Planktivore,pelagic site attached,Day,coral
3697,Pseudanthias lori,Serranidae,Actinopterygii,Pseudanthias lori,Pseudanthias lori,12,3.4,Planktivore,pelagic site attached,Day,coral
5850,Pseudanthias mooreanus,Serranidae,Actinopterygii,Pseudanthias mooreanus,Pseudanthias mooreanus,7.2,3.3,Planktivore,pelagic site attached,Day,coral
4302,Pseudanthias olivaceus,Serranidae,Actinopterygii,Pseudanthias olivaceus,Pseudanthias olivaceus,8.8,3.4,Planktivore,pelagic site attached,Day,coral
3698,Pseudanthias pascalus,Serranidae,Actinopterygii,Pseudanthias pascalus,Pseudanthias pascalus,20,3.3,Planktivore,pelagic site attached,Day,coral
2900,Pseudanthias pictilis,Serranidae,Actinopterygii,Pseudanthias pictilis,Pseudanthias pictilis,13.5,3.4,Planktivore,pelagic site attached,Day,coral
3699,Pseudanthias pleurotaenia,Serranidae,Actinopterygii,Pseudanthias pleurotaenia,Pseudanthias pleurotaenia,20,3.4,Planktivore,pelagic site attached,Day,coral
4303,Pseudanthias regalis,Serranidae,Actinopterygii,Pseudanthias regalis,Pseudanthias regalis,6.2,3.3,Planktivore,pelagic site attached,Day,coral
1767,Pseudanthias rubrizonatus,Serranidae,Actinopterygii,Pseudanthias rubrizonatus,Pseudanthias rubrizonatus,12,3.4,Planktivore,pelagic site attached,Day,coral
7203,Pseudanthias smithvanizi,Serranidae,Actinopterygii,Pseudanthias smithvanizi,Pseudanthias smithvanizi,9.5,,Higher carnivore,benthic,,
3372,Pseudanthias spp.,Serranidae,Actinopterygii,Pseudanthias spp.,Pseudanthias spp.,,3.4,planktivore,pelagic site attached,Day,coral
6371,Pseudanthias spp.,Serranidae,Actinopterygii,Pseudanthias ?cooperi,Pseudanthias spp.,,,Planktivore,benthic,,
6446,Pseudanthias spp.,Serranidae,Actinopterygii,Pseudanthias ?tuka,Pseudanthias spp.,,,Higher carnivore,benthic,,
#N/A,Pseudanthias spp.,#N/A,#N/A,Pseudanthias sp. [olivaceus],Pseudanthias spp.,,,,benthic,,
